,cuisine,id,ingredient_list
4250,mexican,8733,"orange, baking powder, orange juice, unsalted butter, all-purpose flour, vanilla beans, salt, eggs, granulated sugar, cream cheese"
4251,mexican,6551,"potatoes, carrots, water, salsa, onions, beef stock cubes, ground beef, milk, dry bread crumbs, chopped cilantro fresh"
4252,cajun_creole,26706,"water, salt, garlic salt, onion powder, long-grain rice, red beans, freshly ground pepper, smoked ham hocks, crushed red pepper, lard"
4253,southern_us,12143,"peaches, clove, white vinegar, cinnamon sticks, sugar"
4254,chinese,505,"white pepper, spring onions, cake flour, sugar, cooking oil, cornflour, ginger root, dough, water, baking powder, barbecued pork, plain flour, instant yeast, sesame oil, oyster sauce"
4255,italian,2993,"low fat mild Italian turkey sausage, cannellini beans, penne pasta, dried oregano, parmesan cheese, garlic, onions, pepper, dry red wine, fat skimmed chicken broth, (    oz.) tomato sauce, white beans, arugula"
4256,italian,5009,"white button mushrooms, olive oil, skinless chicken breasts, pepper, salt, chicken broth, balsamic vinegar, onions, dried thyme, all-purpose flour"
4257,french,7254,"brandy, vanilla ice cream, frozen pastry puff sheets, unsalted butter, sugar, bosc pears"
4258,thai,10249,"stock, water, sea salt, tomatoes, straw mushrooms, lime, galangal, mussels, red chili peppers, lemongrass, purple onion, kaffir lime leaves, whitefish fillets, prawns, coriander"
4259,southern_us,12880,"honey, vanilla extract, half & half"
4260,chinese,24192,"instant rice, sherry, vegetable oil, dark sesame oil, grated orange, water chestnuts, flank steak, salt, lemon juice, minced garlic, peeled fresh ginger, crushed red pepper, orange juice, low sodium soy sauce, broccoli florets, sliced carrots, rice vinegar, corn starch"
4261,greek,14751,"sage leaves, dried fig, prosciutto, feta cheese, extra-virgin olive oil"
4262,mexican,37732,"olive oil, salt, roasted tomatoes, cheddar cheese, chicken breasts, green chilies, pepper, cilantro, sour cream, flour tortillas, salsa, onions"
4263,french,30727,"water, garlic cloves, canola oil, flageolet, ground black pepper, smoked turkey sausage, dried thyme, celery seed, lower sodium chicken broth, shallots, thyme sprigs"
4264,southern_us,34224,"collard greens, salt, olive oil, pecans, garlic cloves, grated parmesan cheese"
4265,thai,35256,"chili flakes, soy sauce, ginger, fish sauce, steamed rice, gai lan, lemongrass, brown sugar, chicken thigh fillets"
4266,moroccan,14533,"bell pepper, garlic, freshly ground pepper, coriander seeds, paprika, cayenne pepper, caraway seeds, diced tomatoes, salt, large eggs, extra-virgin olive oil, chickpeas"
4267,chinese,31794,"low sodium soy sauce, chinese barbecue sauce, sugar"
4268,brazilian,45535,"tapioca flour, grated parmesan cheese, milk, cheddar cheese, large eggs, kosher salt, canola oil"
4269,southern_us,16129,"eggs, color food green, all-purpose flour, vegetable shortening, vanilla extract, unsweetened cocoa powder, white vinegar, buttermilk, salt, baking soda, red food coloring, white sugar"
4270,southern_us,12833,"ground pepper, all-purpose flour, coarse salt, chicken, vegetable oil, corn starch, buttermilk"
4271,irish,9991,"large egg yolks, sugar, chocolate, heavy cream, Guinness Beer"
4272,italian,22709,"olive oil, onions, crushed tomatoes, large garlic cloves, dried basil, flat leaf parsley, italian sausage, bay leaves, dried oregano"
4273,mexican,290,"ground cinnamon, cream cheese, soften, refrigerated crescent rolls, melted butter, white sugar, vanilla extract"
4274,greek,46146,"low-fat greek yogurt, carrots, fresh dill, vegetables, reduced fat mayonnaise, black pepper, hot sauce, garlic powder, feta cheese crumbles"
4275,thai,41444,"sugar, salt, asian fish sauce, vegetable oil, green beans, yardlong beans, rice flour, skinless snapper fillets, unsweetened coconut milk, Thai red curry paste, dried shrimp"
4276,chinese,39370,"black pepper, large eggs, cilantro leaves, rice flour, sesame seeds, vegetable oil, all-purpose flour, soy sauce, large egg yolks, salt, scallions, water, sesame oil, rice vinegar, serrano chile"
4277,spanish,32283,"pinenuts, raisins, shallots, fresh spinach, golden delicious apples, olive oil"
4278,cajun_creole,48686,"cooking spray, salt, panko, cajun seasoning, chicken breast halves, chicken thighs, low-fat buttermilk, chicken drumsticks"
4279,italian,27861,"fresh basil, olive oil, garlic cloves, pepper, cooking spray, cooked vermicelli, tomato sauce, grated parmesan cheese, onions, peeled tomatoes, salt"
4280,southern_us,12290,"eggs, cornmeal, flour, green tomatoes, vegetable oil"
4281,italian,5858,"lean ground pork, ground nutmeg, chopped celery, chicken livers, chopped ham, pepper, lean ground beef, chopped onion, tomato paste, olive oil, butter, carrots, white wine, beef stock, salt, heavy whipping cream"
4282,mexican,12578,"avocado, cooked chicken, shredded pepper jack cheese, beans, Old El Paso™ chopped green chiles, greek style plain yogurt, chicken stock, butter, all-purpose flour, flour tortillas, cilantro leaves, ground cumin"
4283,italian,45985,"sausage casings, red pepper flakes, dried oregano, kosher salt, garlic, sugar, diced tomatoes, orecchiette, olive oil, ricotta"
4284,mexican,44106,"salt, tomatillos, white onion, serrano chile, cilantro"
4285,japanese,5704,"water, garlic, baby portobello mushrooms, beef bouillon granules, celery, chicken stock, fresh ginger root, carrots, fresh chives, fresh shiitake mushrooms, onions"
4286,italian,11133,"fresh basil, cooking spray, boneless skinless chicken breast halves, sun-dried tomatoes, salt, black pepper, whole wheat bread, dijon mustard, cream cheese, soften"
4287,italian,30790,"capers, olive oil, mint sprigs, peasant bread, Italian parsley leaves, boneless skinless chicken breast halves, water, red wine vinegar, all-purpose flour, minced garlic, ground black pepper, salt"
4288,southern_us,26086,"frozen orange juice concentrate, vanilla, milk, sugar"
4289,italian,38543,"tomato sauce, chicken cutlets, chopped parsley, pepper, salt, white wine, extra-virgin olive oil, part-skim mozzarella, grated parmesan cheese, flour for dusting"
4290,mexican,20899,"pectin, chopped onion, ground cumin, lime zest, garlic, chopped cilantro fresh, white vinegar, jalapeno chilies, white sugar, peaches, red bell pepper"
4291,chinese,33391,"Shaoxing wine, salt, ground white pepper, sugar, sesame oil, oyster sauce, snow peas, chicken stock, chicken breasts, oil, soy, light soy sauce, garlic, corn starch"
4292,french,19673,"cognac, sugar, unsweetened cocoa powder, whipping cream"
4293,mexican,32433,"shredded cabbage, cilantro, water, red wine vinegar, cumin, broccoli slaw, Himalayan salt, purple onion, lime, red pepper"
4294,italian,25358,"butter, sweet italian sausage, arborio rice, extra-virgin olive oil, saffron, crushed red pepper flakes, chopped parsley, grated parmesan cheese, purple onion"
4295,french,27291,"olive oil, rosemary sprigs, stewed tomatoes, sweet relish, garlic cloves, capers, rib pork chops"
4296,thai,45808,"low sodium soy sauce, cherry tomatoes, green onions, baby carrots, water, reduced fat chunky peanut butter, cilantro leaves, beansprouts, dry roasted peanuts, Sriracha, purple onion, dark sesame oil, salad greens, peeled fresh ginger, rice vinegar, fresh mint"
4297,irish,18895,"firmly packed brown sugar, low-fat milk, coffee, water, ground cinnamon, bourbon whiskey"
4298,moroccan,29018,"chili flakes, lamb stew meat, couscous, tumeric, paprika, spinach, diced tomatoes, onions, ground cinnamon, garbanzo beans, garlic"
4299,french,27180,"powdered sugar, large eggs, salt, nutmeg, sugar, butter, ground cinnamon, milk, vanilla extract, grated orange peel, french bread, strawberries"
4300,thai,27902,"garlic paste, crushed red pepper flakes, cinnamon sticks, ground turmeric, water, lentils, coconut milk, fish sauce, cumin seed, red bell pepper, thai basil, mustard seeds, onions"
4301,thai,15299,"sugar pea, peanuts, green onions, garlic, canola oil, lettuce, pepper, chunky peanut butter, cilantro, salt, sweet chili sauce, tortillas, chicken breasts, crushed red pepper, soy sauce, sweet onion, shredded cabbage, ginger, carrots"
4302,italian,8399,"bulk italian sausag, italian style stewed tomatoes, ground beef, dried oregano, tomato paste, olive oil, dri leav thyme, marjoram, dried basil, diced tomatoes, onions, tomato sauce, garlic powder, herb seasoning, white sugar"
4303,italian,21833,"fresh basil, prosciutto, all-purpose flour, prepared lasagne, eggs, olive oil, sea salt, white mushrooms, fontina cheese, milk, leeks, ground white pepper, chicken stock, marsala wine, unsalted butter, grated nutmeg"
4304,southern_us,9776,"pepper, cilantro, coconut milk, instant rice, olive oil, white wine vinegar, water, crushed red pepper flakes, chicken bouillon, black-eyed peas, salt"
4305,italian,28727,"olive oil, cold water, extra-virgin olive oil, large garlic cloves, great northern beans, chopped fresh sage"
4306,thai,49124,"cauliflower, kosher salt, vegetable oil, acorn squash, carrots, fresh basil, peanuts, ginger, tamarind concentrate, fresh lime juice, kaffir lime leaves, jasmine rice, vegetable stock, firm tofu, red bell pepper, unsweetened coconut milk, fish sauce, shallots, chile de arbol, kabocha squash"
4307,british,3118,"brown sugar, butter, bread, milk, grated orange, mixed spice, grated nutmeg, eggs, mixed dried fruit"
4308,southern_us,48211,"sugar, cinnamon, light brown sugar, self rising flour, apples, unsalted butter, buttermilk, ground cinnamon, large eggs, salt"
4309,irish,47803,"caraway seeds, baking soda, all purpose unbleached flour, dark brown sugar, whole wheat flour, butter, salt, eggs, baking powder, raisins, ground cinnamon, granulated sugar, buttermilk"
4310,italian,26151,"black pepper, salt, mushrooms, onions, olive oil, penne pasta, double cream"
4311,filipino,3524,"soy sauce, cooking oil, ground black pepper, garlic, chicken wings, vinegar, onions, water, bay leaves"
4312,brazilian,40222,"meyer lemon, crushed ice, granulated white sugar, fresh thyme, cachaca"
4313,french,40926,"sugar, all-purpose flour, ice water, gala apples, unsalted butter, fresh lemon juice, salt"
4314,southern_us,41145,"vegetable oil cooking spray, honey, pepper, chicken breast halves, wheat cereal, chop fine pecan, light soy sauce, salt"
4315,greek,18529,"plain low-fat yogurt, lamb, dried oregano, garlic, cucumber, pepper, lemon juice, bread, salt, fresh mint"
4316,cajun_creole,15370,"cooked rice, bay scallops, bay leaves, basil, okra, onions, pepper, flour, Tabasco Pepper Sauce, salt, thyme, green bell pepper, file powder, smoked ham, garlic, shrimp, chicken stock, crushed tomatoes, beef stock, worcestershire sauce, peanut oil, celery"
4317,greek,8262,"greek seasoning, boneless skinless chicken breasts, coconut oil, lemon"
4318,cajun_creole,3430,"pepper, mushrooms, paprika, salt, dried oregano, ground black pepper, chili powder, linguine, fresh parsley, olive oil, chicken breasts, yellow bell pepper, red bell pepper, skim milk, cooking spray, spices, garlic, onions"
4319,italian,16322,"baguette, grated lemon zest, mint leaves, garlic cloves, pecorino cheese, extra-virgin olive oil, fresh lemon juice, baby arugula, fresh fava bean"
4320,french,12928,"butter, fresh thyme, garlic cloves, oyster mushrooms, russet potatoes"
4321,mexican,47006,"water, salt, ground cumin, vegetable oil, garlic cloves, chili, dark brown sugar, white onion, dried pinto beans, dried oregano"
4322,moroccan,48845,"food colouring, ground almonds, dates, walnut halves, powdered sugar, orange flower water"
4323,mexican,45564,"black beans, tortilla chips, shredded cheddar cheese, chicken, salsa verde, green pepper"
4324,greek,12877,"tomato paste, olive oil, onions, pepper, garlic, tomatoes, beef bouillon, long grain white rice, frozen chopped spinach, water, salt"
4325,british,30204,"cream, strawberries, egg whites, orange liqueur, superfine sugar, confectioners sugar, cream of tartar, meringue nests"
4326,vietnamese,43125,"mint leaves, garlic, tuong, rice noodles, scallions, fresh ginger, tatsoi, bok choy, chicken stock, chicken breasts, cilantro leaves"
4327,southern_us,32329,"eggs, kosher salt, all-purpose flour, italian seasoning, mayonaise, vegetable oil, freshly ground pepper, horseradish, milk, cayenne pepper, yellow corn meal, ketchup, cajun seasoning, dill pickles"
4328,chinese,28273,"caster sugar, vegetable oil, rice vinegar, pineapple chunks, spring onions, star anise, soda water, self rising flour, red pepper, tamarind paste, red chili peppers, boneless skinless chicken breasts, cornflour"
4329,southern_us,49309,"sugar, old bay seasoning, peanuts, olive oil, salt, cayenne"
4330,japanese,39080,"asparagus, soy sauce, sugar, dried bonito flakes, dashi"
4331,southern_us,7651,"bacon, cooked white rice, celery ribs, cayenne pepper, diced tomatoes, onions, worcestershire sauce, okra"
4332,thai,24546,"peanuts, lime wedges, carrots, ground cayenne pepper, tomato paste, green onions, cilantro, olive oil cooking spray, green cabbage, egg whites, rice noodles, Thai fish sauce, fresh lime juice, honey, apple cider vinegar, firm tofu, beansprouts"
4333,mexican,718,"condensed cream of chicken soup, sour cream, diced onions, flour tortillas, shredded cheddar cheese, boneless skinless chicken breast halves, chili beans, salsa"
4334,british,32066,"rolled oats, muscovado sugar, ground ginger, ground nutmeg, treacle, vegan margarine, whole wheat flour"
4335,mexican,41426,"tomato paste, kidney beans, diced tomatoes, corn bread, kosher salt, bell pepper, ground beef, ground cumin, black pepper, lager beer, sour cream, chopped garlic, olive oil, chili powder, onions"
4336,russian,27842,"eggs, pepper, carrots, pickles, salt, mayonaise, potatoes, frozen peas, granny smith apples, dill"
4337,southern_us,3817,"cinnamon, sugar, applesauce, pecans, butter, graham cracker crumbs"
4338,chinese,31508,"dried black mushrooms, sweet rice, chinese sausage, peanut oil, chestnuts, white pepper, sesame oil, oyster sauce, scallion greens, soy sauce, peeled fresh ginger, scallions, chinese rice wine, reduced sodium chicken broth, salt"
4339,southern_us,10177,"cheddar cheese, butter, ham, ground pepper, all-purpose flour, onions, milk, white cheddar cheese, elbow pasta, coarse salt, cayenne pepper, white sandwich bread"
